Sex,Age,Fare,FamilySize,IsAlone,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,Cabin_Deck_U
1,0.43082261697040775,0.1329851701219792,-0.5609748304808925,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.5518268706304826,-0.8797405693934278,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,0.05288050635468065,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8189865811572414,0.059159876663617626,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0.12846892847782607,1.834129231109428,0.059159876663617626,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-0.1738847600147556,-0.798539974052802,-0.5609748304808925,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,0.9599415718324257,0.3819897971587497,0.059159876663617626,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.2040573506009715,1.4303920040723752,-0.5609748304808925,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0.05288050635468065,-0.5368057694182641,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-1.005357403369355,-0.7841792430073967,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.1738847600147556,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1.6402373709407343,-0.7841792430073967,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8019236166026618,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,0.657587883339844,1.5989745568795648,0.059159876663617626,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,-0.5518268706304826,-0.6455926003653025,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.7785921369999189,-0.5368057694182641,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.6652095038152008,-0.8797405693934278,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.8541805591230643,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,0.32384119624754826,1.9195639980971482,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,0.43082261697040775,1.5221510751129648,0.059159876663617626,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,-0.022707915768464766,-0.8160407306065733,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,2.244944747925898,-0.29746598596845064,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-1.8368300467239547,0.5322916934007406,3.1598334123861687,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.40065002638419184,-0.5368057694182641,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,-0.8428609376877135,-0.5609748304808925,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,1.1111184160787164,0.3444394801955362,0.059159876663617626,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-1.6100647803545185,0.35395586016517094,0.6792945838081278,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.7785921369999189,-0.5368057694182641,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,0.2796457727241169,-0.3886024739916458,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,-0.23166125968823223,0.059159876663617626,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,-0.16405229962564447,0.059159876663617626,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.5368057694182641,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.5518268706304826,-0.8955045384601199,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,0.05288050635468065,-0.8828741679067217,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1.1111184160787164,1.5989745568795648,0.6792945838081278,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
1,-0.3250616042610464,-0.8160407306065733,-0.5609748304808925,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.40065002638419184,-0.2286058134653583,0.6792945838081278,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,0.5819994612166985,1.0515683442816504,0.6792945838081278,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,1.8670026373101707,0.3444394801955362,0.059159876663617626,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8797405693934278,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.022707915768464766,-0.5401781836878246,0.6792945838081278,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,2.471710014295334,0.36526093570402607,-0.5609748304808925,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0.05288050635468065,-0.12717266791993012,0.059159876663617626,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.8843531497092803,0.09534793704965058,0.6792945838081278,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.022707915768464766,-0.1800831698720664,0.6792945838081278,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0.43082261697040775,1.4685301291949246,-0.5609748304808925,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0.05288050635468065,1.5584783893656837,-0.5609748304808925,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1,0.43082261697040775,3.3852937438182273,-0.5609748304808925,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1.564648948817589,0.3444394801955362,0.059159876663617626,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8189865811572414,-0.5609748304808925,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-1.9880068909702455,0.5322916934007406,3.1598334123861687,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1.7158257930638798,1.4743073772537167,0.6792945838081278,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0.8087647275861348,-3.0585777291682934,-0.5609748304808925,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1,-0.5518268706304826,-0.8189865811572414,-0.5609748304808925,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.5064110390935531,-0.5368057694182641,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-1.005357403369355,0.7678594338107121,2.5396987052416584,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.3250616042610464,-0.8160407306065733,0.059159876663617626,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2.1693563258027524,2.14527242190355,0.059159876663617626,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,0.43082261697040775,2.0186331792044068,-0.5609748304808925,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,-0.022707915768464766,0.5198636196706229,-0.5609748304808925,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.3250616042610464,-3.0585777291682934,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.8843531497092803,0.06007112543995847,0.059159876663617626,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,0.5819994612166985,0.4770416648490861,0.059159876663617626,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,-0.5518268706304826,-0.8189865811572414,-0.5609748304808925,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,2.5472984364184796,1.452419049919151,0.059159876663617626,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1,1.186706838201862,-0.8189865811572414,-0.5609748304808925,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-3.0585777291682934,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-1.6856532024776638,0.457519539438721,2.5396987052416584,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.43082261697040775,0.0971716406458445,0.6792945838081278,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,2.6984752806647703,-0.8189865811572414,-0.5609748304808925,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.09829633789161019,-0.806763380796033,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-1.005357403369355,-0.6307359423566569,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.7785921369999189,-0.7841792430073967,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,0.3444394801955362,-0.5609748304808925,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0.2796457727241169,-0.7165619336211217,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0.05288050635468065,-0.6307359423566569,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.5518268706304826,-0.8019236166026618,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,0.9599415718324257,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,-0.8189865811572414,-0.5609748304808925,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.249473182137901,1.464014258564117,-0.5609748304808925,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.7785921369999189,1.6111475224786775,0.059159876663617626,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0.5064110390935531,-0.3429588030007618,-0.5609748304808925,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,-0.40065002638419184,-0.6967178907118832,-0.5609748304808925,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.40065002638419184,-0.8019236166026618,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,0.4082334475616762,-0.5609748304808925,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.43844423744576455,-0.8823470582632056,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,-2.063595313093391,2.132408321022389,1.299429290952638,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,-0.022707915768464766,0.5036031274312862,-0.5609748304808925,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1.564648948817589,2.6363132839087284,0.059159876663617626,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,-0.5518268706304826,-0.8189865811572414,-0.5609748304808925,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,0.23352593393921808,0.6792945838081278,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.7785921369999189,-3.0585777291682934,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,-0.38278544498532663,-0.5609748304808925,1,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,-0.022707915768464766,-0.7841792430073967,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-2.145230808986388,2.132408321022389,1.299429290952638,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,-0.5518268706304826,1.812289926928167,-0.5609748304808925,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.9297689812462098,1.7938227894866787,0.059159876663617626,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.05288050635468065,0.26497567234198965,0.059159876663617626,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0.05288050635468065,1.1326493972880125,-0.5609748304808925,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,-0.40065002638419184,1.5182728441543658,-0.5609748304808925,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,-0.8541805591230643,2.6962534687059603,1.9195639980971482,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,-0.249473182137901,0.3444394801955362,0.6792945838081278,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.09829633789161019,-0.8019236166026618,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1.035529993955571,0.35395586016517094,0.6792945838081278,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.249473182137901,-0.806763380796033,-0.5609748304808925,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.40065002638419184,0.3444394801955362,0.059159876663617626,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,1.8670026373101707,-0.2624619586252086,-0.5609748304808925,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0.12846892847782607,2.218822021910339,0.6792945838081278,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,0.8087647275861348,2.010033264475824,0.6792945838081278,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,-0.5518268706304826,-0.8797405693934278,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.1738847600147556,-0.8019236166026618,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.05288050635468065,-0.38278544498532663,-0.5609748304808925,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,0.4532263111425748,0.6792945838081278,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,1.3361591794576348,5.64037224096421,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.5064110390935531,2.0186331792044068,-0.5609748304808925,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,2.3961215921721886,-1.0149359989180027,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.5064110390935531,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
1,0.12846892847782607,0.11044794172866994,0.6792945838081278,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,-1.005357403369355,1.1511968252901217,0.059159876663617626,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,-0.5518268706304826,0.23352593393921808,0.6792945838081278,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1.2245010492634345,0.4358726267231761,-0.5609748304808925,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0.657587883339844,2.14527242190355,0.059159876663617626,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,-1.005357403369355,-0.01838583697289204,0.6792945838081278,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.43082261697040775,2.003535801391161,0.059159876663617626,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8019236166026618,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,1.2920564383571118,0.059159876663617626,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,0.8843531497092803,2.010033264475824,-0.5609748304808925,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,1.186706838201862,-0.7841792430073967,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1.186706838201862,0.6557188297748954,-0.5609748304808925,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,-2.063595313093391,0.3444394801955362,0.6792945838081278,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.40065002638419184,2.6987007794454887,2.5396987052416584,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,-0.09829633789161019,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.3250616042610464,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,0.5064110390935531,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.40065002638419184,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
1,0.8087647275861348,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,0.43082261697040775,-0.12717266791993012,0.059159876663617626,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,-1.9880068909702455,-0.13932010117845442,0.6792945838081278,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.9599415718324257,-0.7165619336211217,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.47623844850733726,-0.658138561741074,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,0.6414769499431594,-0.5609748304808925,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,-1.0809458254925006,-0.8823470582632056,0.6792945838081278,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.3250616042610464,-0.029312075627065143,0.059159876663617626,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8828741679067217,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.09829633789161019,-0.6307359423566569,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,1.0976780669265336,0.059159876663617626,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
1,0.657587883339844,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,-0.8038521494426432,-0.5609748304808925,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,-0.8038521494426432,-0.5609748304808925,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.8087647275861348,0.4146557174979072,2.5396987052416584,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,0.4082334475616762,0.059159876663617626,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1.186706838201862,-0.23166125968823223,0.059159876663617626,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.43082261697040775,-0.9050797531497122,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.16405229962564447,0.059159876663617626,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0.05288050635468065,-0.8797405693934278,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,2.320533170049043,1.4163815756188534,0.059159876663617626,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0.43082261697040775,-0.8823470582632056,-0.5609748304808925,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,-0.8189865811572414,-0.5609748304808925,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.40065002638419184,1.3324938581871215,-0.5609748304808925,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,-0.3250616042610464,1.1057901177672143,0.059159876663617626,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.8541805591230643,-0.9787286015064478,0.059159876663617626,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.7785921369999189,-0.7841792430073967,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.5518268706304826,2.0186331792044068,-0.5609748304808925,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,-1.9880068909702455,0.1364991380659541,1.9195639980971482,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,0.43082261697040775,1.5060857797883969,0.059159876663617626,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,-0.8797405693934278,-0.5609748304808925,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.1738847600147556,2.4746366111687697,0.6792945838081278,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,-0.7030037148767735,-1.3942229498762084,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.7785921369999189,-0.8160407306065733,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.9599415718324257,2.5497045522452972,-0.5609748304808925,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-2.1391837352165366,-0.14903715526900022,0.6792945838081278,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.2040573506009715,-0.798539974052802,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.43082261697040775,1.0408277503255374,0.059159876663617626,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8019236166026618,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.8541805591230643,1.3924082286355355,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-2.1391837352165366,0.936361092700485,3.779968119530679,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,0.5064110390935531,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8214439504217126,-0.5609748304808925,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.9297689812462098,-0.4102164299119116,-0.5609748304808925,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.5064110390935531,1.8931715298766851,1.299429290952638,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,-0.6274152927536281,-0.8135961720983267,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.09829633789161019,-0.798539974052802,0.6792945838081278,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.47623844850733726,1.834129231109428,0.059159876663617626,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-0.40065002638419184,-0.09156500424402261,0.6792945838081278,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,-0.5518268706304826,-0.8135961720983267,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.12846892847782607,-0.806763380796033,-0.5609748304808925,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,1.2622952603250073,0.3444394801955362,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.47623844850733726,-0.5368057694182641,-0.5609748304808925,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,-0.09829633789161019,-0.35983961362319966,-0.5609748304808925,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,0.7331763054629894,-0.798539974052802,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.249473182137901,-0.7841792430073967,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.6274152927536281,-0.5992616204389827,0.059159876663617626,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.09829633789161019,-0.1423794216910609,0.059159876663617626,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.7030037148767735,-0.7165619336211217,-0.5609748304808925,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,0.3552341948472623,0.1329851701219792,0.059159876663617626,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1.6402373709407343,-0.8189865811572414,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-1.9880068909702455,0.021587667954472933,0.6792945838081278,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.6274152927536281,-0.8160407306065733,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.5518268706304826,0.32384119624754826,1.9195639980971482,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8019236166026618,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.9299653348541039,-0.5609748304808925,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0.2796457727241169,1.5989745568795648,0.059159876663617626,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,-0.022707915768464766,-3.0585777291682934,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,1.1111184160787164,-0.798539974052802,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.43082261697040775,-0.7841792430073967,-0.5609748304808925,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,0.3552341948472623,0.5671628780396996,0.6792945838081278,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.8541805591230643,-0.3336984726090336,0.6792945838081278,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,0.05288050635468065,-0.3336984726090336,-0.5609748304808925,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-1.4588879361082276,0.2711522804976662,0.6792945838081278,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.8019236166026618,-0.5609748304808925,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.6274152927536281,-0.8209591021193487,-0.5609748304808925,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.022707915768464766,-0.804340663003928,-0.5609748304808925,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,-0.09829633789161019,-0.23528881360946907,0.6792945838081278,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.8541805591230643,0.09534793704965058,0.6792945838081278,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
